idx,pid,cond,shj_cond,bal_cond,phase,block_num,trial_num,file_name,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,switch_count,eg_type,test_acc,test_rt,train_cond,trial_attempts
19024,4431,3,4,15,classify_train,8,1,baa.png,,1,1,1,NA,NA,,Tannet,Tannet,0.496092913,1,NA,full,NA,NA,classify,1
19025,4431,3,4,15,classify_train,8,2,abb.png,,0,0,0,NA,NA,,Lape,Lape,2.922849149,1,NA,full,NA,NA,classify,1
19026,4431,3,4,15,classify_train,8,3,aab.png,,1,0,0,NA,NA,,Lape,Lape,0.995558737,1,NA,full,NA,NA,classify,1
19027,4431,3,4,15,classify_train,8,4,bba.png,,0,1,1,NA,NA,,Tannet,Tannet,0.893953625,1,NA,full,NA,NA,classify,1
19028,4431,3,4,15,classify_train,8,5,aba.png,,0,1,0,NA,NA,,Lape,Lape,0.912004389,1,NA,full,NA,NA,classify,1
19029,4431,3,4,15,classify_train,8,6,aaa.png,,1,1,0,NA,NA,,Tannet,Tannet,2.044708606,1,NA,full,NA,NA,classify,1
19030,4431,3,4,15,classify_train,8,7,bbb.png,,0,0,1,NA,NA,,Lape,Lape,2.078299984,1,NA,full,NA,NA,classify,1
19031,4431,3,4,15,classify_train,8,8,bab.png,,1,0,1,NA,NA,,Tannet,Tannet,0.695889175,1,NA,full,NA,NA,classify,1
19032,4431,3,4,15,classify_train,9,1,aab.png,,1,0,0,NA,NA,,Lape,Lape,1.510171205,1,NA,full,NA,NA,classify,1
19033,4431,3,4,15,classify_train,9,2,bab.png,,1,0,1,NA,NA,,Tannet,Tannet,0.402240727,1,NA,full,NA,NA,classify,1
19034,4431,3,4,15,classify_train,9,3,abb.png,,0,0,0,NA,NA,,Lape,Lape,0.902956329,1,NA,full,NA,NA,classify,1
19035,4431,3,4,15,classify_train,9,4,bbb.png,,0,0,1,NA,NA,,Lape,Tannet,2.455351482,0,NA,full,NA,NA,classify,1
19036,4431,3,4,15,classify_train,9,4,bbb.png,,0,0,1,NA,NA,,Lape,Lape,0.470020397,1,NA,full,NA,NA,classify,2
19037,4431,3,4,15,classify_train,9,5,baa.png,,1,1,1,NA,NA,,Tannet,Tannet,0.396087517,1,NA,full,NA,NA,classify,1
19038,4431,3,4,15,classify_train,9,6,aba.png,,0,1,0,NA,NA,,Lape,Lape,0.79121196,1,NA,full,NA,NA,classify,1
19039,4431,3,4,15,classify_train,9,7,aaa.png,,1,1,0,NA,NA,,Tannet,Lape,0.387539368,0,NA,full,NA,NA,classify,1
19040,4431,3,4,15,classify_train,9,7,aaa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.543123292,1,NA,full,NA,NA,classify,2
19041,4431,3,4,15,classify_train,9,8,bba.png,,0,1,1,NA,NA,,Tannet,Tannet,0.499496613,1,NA,full,NA,NA,classify,1
19042,4431,3,4,15,classify_train,10,1,aba.png,,0,1,0,NA,NA,,Lape,Lape,0.910291779,1,NA,full,NA,NA,classify,1
19043,4431,3,4,15,classify_train,10,2,bba.png,,0,1,1,NA,NA,,Tannet,Tannet,0.868758767,1,NA,full,NA,NA,classify,1
19044,4431,3,4,15,classify_train,10,3,baa.png,,1,1,1,NA,NA,,Tannet,Tannet,0.340312997,1,NA,full,NA,NA,classify,1
19045,4431,3,4,15,classify_train,10,4,bab.png,,1,0,1,NA,NA,,Tannet,Tannet,0.195887685,1,NA,full,NA,NA,classify,1
19046,4431,3,4,15,classify_train,10,5,aab.png,,1,0,0,NA,NA,,Lape,Tannet,2.626930245,0,NA,full,NA,NA,classify,1
19047,4431,3,4,15,classify_train,10,5,aab.png,,1,0,0,NA,NA,,Lape,Lape,0.293305793,1,NA,full,NA,NA,classify,2
19048,4431,3,4,15,classify_train,10,6,aaa.png,,1,1,0,NA,NA,,Tannet,Lape,0.531313472,0,NA,full,NA,NA,classify,1
19049,4431,3,4,15,classify_train,10,6,aaa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.000949831,1,NA,full,NA,NA,classify,2
19050,4431,3,4,15,classify_train,10,7,bbb.png,,0,0,1,NA,NA,,Lape,Tannet,1.456099031,0,NA,full,NA,NA,classify,1
19051,4431,3,4,15,classify_train,10,7,bbb.png,,0,0,1,NA,NA,,Lape,Lape,0.218452216,1,NA,full,NA,NA,classify,2
19052,4431,3,4,15,classify_train,10,8,abb.png,,0,0,0,NA,NA,,Lape,Lape,0.452436107,1,NA,full,NA,NA,classify,1
19053,4431,3,4,15,classify_train,11,1,bbb.png,,0,0,1,NA,NA,,Lape,Lape,0.505575002,1,NA,full,NA,NA,classify,1
19054,4431,3,4,15,classify_train,11,2,aaa.png,,1,1,0,NA,NA,,Tannet,Tannet,1.487904303,1,NA,full,NA,NA,classify,1
19055,4431,3,4,15,classify_train,11,3,bab.png,,1,0,1,NA,NA,,Tannet,Tannet,0.375888129,1,NA,full,NA,NA,classify,1
19056,4431,3,4,15,classify_train,11,4,baa.png,,1,1,1,NA,NA,,Tannet,Tannet,0.123944186,1,NA,full,NA,NA,classify,1
19057,4431,3,4,15,classify_train,11,5,aab.png,,1,0,0,NA,NA,,Lape,Tannet,1.613075754,0,NA,full,NA,NA,classify,1
19058,4431,3,4,15,classify_train,11,5,aab.png,,1,0,0,NA,NA,,Lape,Lape,0.000113225,1,NA,full,NA,NA,classify,2
19059,4431,3,4,15,classify_train,11,6,abb.png,,0,0,0,NA,NA,,Lape,Lape,0.421823338,1,NA,full,NA,NA,classify,1
19060,4431,3,4,15,classify_train,11,7,bba.png,,0,1,1,NA,NA,,Tannet,Tannet,1.074604284,1,NA,full,NA,NA,classify,1
19061,4431,3,4,15,classify_train,11,8,aba.png,,0,1,0,NA,NA,,Lape,Lape,0.326547233,1,NA,full,NA,NA,classify,1
19062,4431,3,4,15,classify_train,12,1,aab.png,,1,0,0,NA,NA,,Lape,Tannet,3.945679195,0,NA,full,NA,NA,classify,1
19063,4431,3,4,15,classify_train,12,1,aab.png,,1,0,0,NA,NA,,Lape,Lape,0.000114218,1,NA,full,NA,NA,classify,2
19064,4431,3,4,15,classify_train,12,2,baa.png,,1,1,1,NA,NA,,Tannet,Tannet,0.638020657,1,NA,full,NA,NA,classify,1
19065,4431,3,4,15,classify_train,12,3,bbb.png,,0,0,1,NA,NA,,Lape,Tannet,0.303576814,0,NA,full,NA,NA,classify,1
19066,4431,3,4,15,classify_train,12,3,bbb.png,,0,0,1,NA,NA,,Lape,Lape,0.38921556,1,NA,full,NA,NA,classify,2
19067,4431,3,4,15,classify_train,12,4,bab.png,,1,0,1,NA,NA,,Tannet,Tannet,0.582422596,1,NA,full,NA,NA,classify,1
19068,4431,3,4,15,classify_train,12,5,aba.png,,0,1,0,NA,NA,,Lape,Lape,0.383619866,1,NA,full,NA,NA,classify,1
19069,4431,3,4,15,classify_train,12,6,abb.png,,0,0,0,NA,NA,,Lape,Lape,0.360792137,1,NA,full,NA,NA,classify,1
19070,4431,3,4,15,classify_train,12,7,aaa.png,,1,1,0,NA,NA,,Tannet,Tannet,0.879907778,1,NA,full,NA,NA,classify,1
19071,4431,3,4,15,classify_train,12,8,bba.png,,0,1,1,NA,NA,,Tannet,Tannet,0.984279285,1,NA,full,NA,NA,classify,1
19072,4431,3,4,15,inference_test,NA,1,__b.png,0,0,NaN,1,0,0,Lape,0,0,5.629082842,1,NA,partial,1,5.629082842,classify,
19073,4431,3,4,15,inference_test,NA,2,_ab.png,1,0,0,0,0,1,Tannet,0,1,1.722384463,0,NA,full,0,1.722384463,classify,
19074,4431,3,4,15,inference_test,NA,3,bb_.png,0,1,1,0,1,0,Tannet,1,1,2.598761081,1,NA,full,1,2.598761081,classify,
19075,4431,3,4,15,inference_test,NA,4,_ba.png,0,1,1,0,0,1,Tannet,1,1,1.681025592,1,NA,full,1,1.681025592,classify,
19076,4431,3,4,15,inference_test,NA,5,aa_.png,1,0,0,0,1,0,Lape,0,0,3.461031929,1,NA,full,1,3.461031929,classify,
19077,4431,3,4,15,inference_test,NA,6,_ba.png,0,1,0,0,0,1,Lape,0,0,1.62893022,1,NA,full,1,1.62893022,classify,
19078,4431,3,4,15,inference_test,NA,7,b__.png,0,NaN,1,1,0,0,Lape,0,0,1.116164113,1,NA,partial,1,1.116164113,classify,
19079,4431,3,4,15,inference_test,NA,8,_a_.png,1,0,NaN,0,1,0,Lape,0,0,4.537313398,1,NA,partial,1,4.537313398,classify,
19080,4431,3,4,15,inference_test,NA,9,a__.png,NaN,1,0,0,1,0,Tannet,1,1,2.552063756,1,NA,partial,1,2.552063756,classify,
19081,4431,3,4,15,inference_test,NA,10,b_b.png,1,0,1,1,0,0,Tannet,1,1,1.619206783,1,NA,full,1,1.619206783,classify,
19082,4431,3,4,15,inference_test,NA,11,_b_.png,0,0,NaN,0,1,0,Lape,0,0,2.481984164,1,NA,partial,1,2.481984164,classify,
19083,4431,3,4,15,inference_test,NA,12,__b.png,NaN,0,1,0,0,1,Tannet,1,1,1.637911736,1,NA,partial,1,1.637911736,classify,
19084,4431,3,4,15,inference_test,NA,13,_a_.png,1,NaN,0,0,0,1,Lape,0,0,2.217471264,1,NA,partial,1,2.217471264,classify,
19085,4431,3,4,15,inference_test,NA,14,_b_.png,0,1,NaN,0,1,0,Tannet,1,1,2.872185641,1,NA,partial,1,2.872185641,classify,
19086,4431,3,4,15,inference_test,NA,15,_ab.png,1,0,0,0,0,1,Lape,0,0,2.615712041,1,NA,full,1,2.615712041,classify,
19087,4431,3,4,15,inference_test,NA,16,b__.png,NaN,1,1,0,1,0,Tannet,1,1,1.263695164,1,NA,partial,1,1.263695164,classify,
19088,4431,3,4,15,inference_test,NA,17,_a_.png,1,NaN,1,0,0,1,Tannet,1,1,1.776077234,1,NA,partial,1,1.776077234,classify,
19089,4431,3,4,15,inference_test,NA,18,a__.png,1,NaN,0,1,0,0,Tannet,1,1,5.027973834,1,NA,partial,1,5.027973834,classify,
19090,4431,3,4,15,inference_test,NA,19,_b_.png,0,NaN,1,0,0,1,Tannet,1,1,2.328377702,1,NA,partial,1,2.328377702,classify,
19091,4431,3,4,15,inference_test,NA,20,__a.png,NaN,1,1,0,0,1,Tannet,1,1,0.586403676,1,NA,partial,1,0.586403676,classify,
19092,4431,3,4,15,inference_test,NA,21,bb_.png,0,0,1,0,1,0,Lape,0,0,1.159086282,1,NA,full,1,1.159086282,classify,
19093,4431,3,4,15,inference_test,NA,22,__a.png,1,1,NaN,1,0,0,Tannet,1,1,1.895485472,1,NA,partial,1,1.895485472,classify,
19094,4431,3,4,15,inference_test,NA,23,__a.png,NaN,1,0,0,0,1,Lape,0,0,1.958147508,1,NA,partial,1,1.958147508,classify,
19095,4431,3,4,15,inference_test,NA,24,__a.png,0,1,NaN,1,0,0,Lape,0,0,1.072535447,1,NA,partial,1,1.072535447,classify,
19096,4431,3,4,15,inference_test,NA,25,_b_.png,0,NaN,0,0,0,1,Lape,0,0,1.456141739,1,NA,partial,1,1.456141739,classify,
19097,4431,3,4,15,inference_test,NA,26,a__.png,0,NaN,0,1,0,0,Lape,0,0,2.336129304,1,NA,partial,1,2.336129304,classify,
19098,4431,3,4,15,inference_test,NA,27,__b.png,1,0,NaN,1,0,0,Tannet,1,1,2.158821097,1,NA,partial,1,2.158821097,classify,
19099,4431,3,4,15,inference_test,NA,28,_a_.png,1,1,NaN,0,1,0,Tannet,1,1,1.208819491,1,NA,partial,1,1.208819491,classify,
19100,4431,3,4,15,inference_test,NA,29,aa_.png,1,1,0,0,1,0,Tannet,1,1,4.516712095,1,NA,full,1,4.516712095,classify,
19101,4431,3,4,15,inference_test,NA,30,b__.png,1,NaN,1,1,0,0,Tannet,1,1,1.827947481,1,NA,partial,1,1.827947481,classify,
19102,4431,3,4,15,inference_test,NA,31,a__.png,NaN,0,0,0,1,0,Lape,0,0,0.697940797,1,NA,partial,1,0.697940797,classify,
19103,4431,3,4,15,inference_test,NA,32,a_a.png,0,1,0,1,0,0,Lape,0,0,3.655827424,1,NA,full,1,3.655827424,classify,
19104,4431,3,4,15,inference_test,NA,33,__b.png,NaN,0,0,0,0,1,Lape,0,0,1.417838947,1,NA,partial,1,1.417838947,classify,
19105,4431,3,4,15,inference_test,NA,34,b__.png,NaN,0,1,0,1,0,Lape,0,0,1.183969605,1,NA,partial,1,1.183969605,classify,
19106,4431,3,4,15,inference_test,NA,35,a_a.png,1,1,0,1,0,0,Tannet,1,1,3.166466757,1,NA,full,1,3.166466757,classify,
19107,4431,3,4,15,inference_test,NA,36,b_b.png,0,0,1,1,0,0,Lape,0,0,6.534006701,1,NA,full,1,6.534006701,classify,
19108,4431,3,4,15,switch_test,12,1,aaa.png,0,0,0,1,1,0,Tannet,Lape,5.320173201,1,2,NA,full,1,5.320173201,classify,
19109,4431,3,4,15,switch_test,12,2,baa.png,0,0,0,1,1,1,Tannet,Lape,0.806392373,1,3,NA,full,1,0.806392373,classify,
19110,4431,3,4,15,switch_test,12,3,aba.png,1,1,1,0,1,0,Lape,Tannet,1.738949399,1,2,NA,full,1,1.738949399,classify,
19111,4431,3,4,15,switch_test,12,4,abb.png,1,1,1,0,0,0,Lape,Tannet,0.527593603,1,3,NA,full,1,0.527593603,classify,
19112,4431,3,4,15,switch_test,12,5,aab.png,1,1,1,1,0,0,Lape,Tannet,1.262599332,1,2,NA,full,1,1.262599332,classify,
19113,4431,3,4,15,switch_test,12,6,bbb.png,1,1,1,0,0,1,Lape,Tannet,0.823800867,1,2,NA,full,1,0.823800867,classify,
19114,4431,3,4,15,switch_test,12,7,bba.png,0,0,0,0,1,1,Tannet,Lape,0.272199612,1,2,NA,full,1,0.272199612,classify,
19115,4431,3,4,15,switch_test,12,8,bab.png,0,0,0,1,0,1,Tannet,Lape,0.246135042,1,2,NA,full,1,0.246135042,classify,
19116,4431,3,4,15,classify_test,NA,1,b__.png,NaN,NaN,1,NA,NA,NA,Tannet,Tannet,2.200420985,1,NA,NA,partial,1,2.200420985,classify,
19117,4431,3,4,15,classify_test,NA,2,_ba.png,0,1,NaN,NA,NA,NA,nan,Lape,1.331096755,NA,NA,NA,partial,NA,1.331096755,classify,
19118,4431,3,4,15,classify_test,NA,3,ab_.png,0,NaN,0,NA,NA,NA,Lape,Lape,1.407501381,1,NA,NA,partial,1,1.407501381,classify,
19119,4431,3,4,15,classify_test,NA,4,a__.png,NaN,NaN,0,NA,NA,NA,Lape,Lape,0.278298528,1,NA,NA,partial,1,0.278298528,classify,
19120,4431,3,4,15,classify_test,NA,5,aab.png,1,0,0,NA,NA,NA,Lape,Tannet,1.927481769,0,NA,NA,full,0,1.927481769,classify,
19121,4431,3,4,15,classify_test,NA,6,bb_.png,0,NaN,1,NA,NA,NA,nan,Tannet,0.203048332,NA,NA,NA,partial,NA,0.203048332,classify,
19122,4431,3,4,15,classify_test,NA,7,b_a.png,NaN,1,1,NA,NA,NA,Tannet,Tannet,0.202948681,1,NA,NA,partial,1,0.202948681,classify,
19123,4431,3,4,15,classify_test,NA,8,__a.png,NaN,1,NaN,NA,NA,NA,Tannet,Tannet,0.754175168,1,NA,NA,partial,1,0.754175168,classify,
19124,4431,3,4,15,classify_test,NA,9,baa.png,1,1,1,NA,NA,NA,Tannet,Tannet,0.31215807,1,NA,NA,full,1,0.31215807,classify,
19125,4431,3,4,15,classify_test,NA,10,_b_.png,0,NaN,NaN,NA,NA,NA,Lape,Lape,0.698495996,1,NA,NA,partial,1,0.698495996,classify,
19126,4431,3,4,15,classify_test,NA,11,ba_.png,1,NaN,1,NA,NA,NA,Tannet,Tannet,0.590433754,1,NA,NA,partial,1,0.590433754,classify,
19127,4431,3,4,15,classify_test,NA,12,__b.png,NaN,0,NaN,NA,NA,NA,Lape,Lape,0.608052144,1,NA,NA,partial,1,0.608052144,classify,
19128,4431,3,4,15,classify_test,NA,13,_aa.png,1,1,NaN,NA,NA,NA,Tannet,Tannet,0.066048521,1,NA,NA,partial,1,0.066048521,classify,
19129,4431,3,4,15,classify_test,NA,14,aa_.png,1,NaN,0,NA,NA,NA,nan,Tannet,3.126376204,NA,NA,NA,partial,NA,3.126376204,classify,
19130,4431,3,4,15,classify_test,NA,15,aba.png,0,1,0,NA,NA,NA,Lape,Lape,0.648736301,1,NA,NA,full,1,0.648736301,classify,
19131,4431,3,4,15,classify_test,NA,16,b_b.png,NaN,0,1,NA,NA,NA,nan,Tannet,0.000180431,NA,NA,NA,partial,NA,0.000180431,classify,
19132,4431,3,4,15,classify_test,NA,17,bba.png,0,1,1,NA,NA,NA,Tannet,Tannet,0.741508877,1,NA,NA,full,1,0.741508877,classify,
19133,4431,3,4,15,classify_test,NA,18,bbb.png,0,0,1,NA,NA,NA,Lape,Lape,0.683049074,1,NA,NA,full,1,0.683049074,classify,
19134,4431,3,4,15,classify_test,NA,19,a_a.png,NaN,1,0,NA,NA,NA,nan,Tannet,3.862106308,NA,NA,NA,partial,NA,3.862106308,classify,
19135,4431,3,4,15,classify_test,NA,20,aaa.png,1,1,0,NA,NA,NA,Tannet,Tannet,2.108263862,1,NA,NA,full,1,2.108263862,classify,
19136,4431,3,4,15,classify_test,NA,21,_ab.png,1,0,NaN,NA,NA,NA,nan,Lape,4.084437966,NA,NA,NA,partial,NA,4.084437966,classify,
19137,4431,3,4,15,classify_test,NA,22,_bb.png,0,0,NaN,NA,NA,NA,Lape,Lape,0.720103081,1,NA,NA,partial,1,0.720103081,classify,
19138,4431,3,4,15,classify_test,NA,23,bab.png,1,0,1,NA,NA,NA,Tannet,Lape,0.908901298,0,NA,NA,full,0,0.908901298,classify,
19139,4431,3,4,15,classify_test,NA,24,_a_.png,1,NaN,NaN,NA,NA,NA,Tannet,Tannet,3.238732384,1,NA,NA,partial,1,3.238732384,classify,
19140,4431,3,4,15,classify_test,NA,25,a_b.png,NaN,0,0,NA,NA,NA,Lape,Lape,0.420413324,1,NA,NA,partial,1,0.420413324,classify,
19141,4431,3,4,15,classify_test,NA,26,abb.png,0,0,0,NA,NA,NA,Lape,Lape,0.176808296,1,NA,NA,full,1,0.176808296,classify,
19142,4470,3,4,6,classify_train,1,1,baa.png,,1,0,1,NA,NA,,Tannet,Lape,2.428475466,0,NA,full,NA,NA,classify,1
19143,4470,3,4,6,classify_train,1,1,baa.png,,1,0,1,NA,NA,,Tannet,Tannet,2.002091681,1,NA,full,NA,NA,classify,2
19144,4470,3,4,6,classify_train,1,2,aba.png,,0,0,0,NA,NA,,Lape,Tannet,2.000391652,0,NA,full,NA,NA,classify,1
19145,4470,3,4,6,classify_train,1,2,aba.png,,0,0,0,NA,NA,,Lape,Lape,1.015584646,1,NA,full,NA,NA,classify,2
19146,4470,3,4,6,classify_train,1,3,aaa.png,,0,0,1,NA,NA,,Lape,Lape,3.763481461,1,NA,full,NA,NA,classify,1
19147,4470,3,4,6,classify_train,1,4,bab.png,,1,1,1,NA,NA,,Tannet,Tannet,2.912314929,1,NA,full,NA,NA,classify,1
19148,4470,3,4,6,classify_train,1,5,bbb.png,,1,1,0,NA,NA,,Tannet,Tannet,2.801803785,1,NA,full,NA,NA,classify,1
19149,4470,3,4,6,classify_train,1,6,bba.png,,1,0,0,NA,NA,,Lape,Tannet,1.744983094,0,NA,full,NA,NA,classify,1
19150,4470,3,4,6,classify_train,1,6,bba.png,,1,0,0,NA,NA,,Lape,Tannet,4.194825953,0,NA,full,NA,NA,classify,2
19151,4470,3,4,6,classify_train,1,6,bba.png,,1,0,0,NA,NA,,Lape,Lape,0.426448674,1,NA,full,NA,NA,classify,3
19152,4470,3,4,6,classify_train,1,7,abb.png,,0,1,0,NA,NA,,Lape,Lape,7.260682786,1,NA,full,NA,NA,classify,1
19153,4470,3,4,6,classify_train,1,8,aab.png,,0,1,1,NA,NA,,Tannet,Lape,6.298202273,0,NA,full,NA,NA,classify,1
19154,4470,3,4,6,classify_train,1,8,aab.png,,0,1,1,NA,NA,,Tannet,Tannet,0.813429864,1,NA,full,NA,NA,classify,2
19155,4470,3,4,6,classify_train,2,1,bab.png,,1,1,1,NA,NA,,Tannet,Tannet,2.577038123,1,NA,full,NA,NA,classify,1
19156,4470,3,4,6,classify_train,2,2,aaa.png,,0,0,1,NA,NA,,Lape,Lape,3.537346505,1,NA,full,NA,NA,classify,1
19157,4470,3,4,6,classify_train,2,3,abb.png,,0,1,0,NA,NA,,Lape,Lape,1.601260306,1,NA,full,NA,NA,classify,1
19158,4470,3,4,6,classify_train,2,4,bba.png,,1,0,0,NA,NA,,Lape,Lape,1.526070695,1,NA,full,NA,NA,classify,1
19159,4470,3,4,6,classify_train,2,5,baa.png,,1,0,1,NA,NA,,Tannet,Tannet,3.126743357,1,NA,full,NA,NA,classify,1
19160,4470,3,4,6,classify_train,2,6,aab.png,,0,1,1,NA,NA,,Tannet,Tannet,1.689916396,1,NA,full,NA,NA,classify,1
19161,4470,3,4,6,classify_train,2,7,aba.png,,0,0,0,NA,NA,,Lape,Lape,1.164833935,1,NA,full,NA,NA,classify,1
19162,4470,3,4,6,classify_train,2,8,bbb.png,,1,1,0,NA,NA,,Tannet,Lape,2.506293417,0,NA,full,NA,NA,classify,1
19163,4470,3,4,6,classify_train,2,8,bbb.png,,1,1,0,NA,NA,,Tannet,Tannet,3.368997963,1,NA,full,NA,NA,classify,2
19164,4470,3,4,6,classify_train,3,1,aab.png,,0,1,1,NA,NA,,Tannet,Tannet,5.394931762,1,NA,full,NA,NA,classify,1
19165,4470,3,4,6,classify_train,3,2,bba.png,,1,0,0,NA,NA,,Lape,Lape,3.030438627,1,NA,full,NA,NA,classify,1
19166,4470,3,4,6,classify_train,3,3,aba.png,,0,0,0,NA,NA,,Lape,Lape,1.313283035,1,NA,full,NA,NA,classify,1
19167,4470,3,4,6,classify_train,3,4,bbb.png,,1,1,0,NA,NA,,Tannet,Tannet,5.221556962,1,NA,full,NA,NA,classify,1
19168,4470,3,4,6,classify_train,3,5,baa.png,,1,0,1,NA,NA,,Tannet,Tannet,2.431510357,1,NA,full,NA,NA,classify,1
19169,4470,3,4,6,classify_train,3,6,bab.png,,1,1,1,NA,NA,,Tannet,Lape,3.723429311,0,NA,full,NA,NA,classify,1
19170,4470,3,4,6,classify_train,3,6,bab.png,,1,1,1,NA,NA,,Tannet,Tannet,0.514270476,1,NA,full,NA,NA,classify,2
19171,4470,3,4,6,classify_train,3,7,aaa.png,,0,0,1,NA,NA,,Lape,Lape,3.694997943,1,NA,full,NA,NA,classify,1
19172,4470,3,4,6,classify_train,3,8,abb.png,,0,1,0,NA,NA,,Lape,Tannet,6.514811108,0,NA,full,NA,NA,classify,1
19173,4470,3,4,6,classify_train,3,8,abb.png,,0,1,0,NA,NA,,Lape,Lape,0.000119846,1,NA,full,NA,NA,classify,2
19174,4470,3,4,6,classify_train,4,1,bbb.png,,1,1,0,NA,NA,,Tannet,Lape,3.714845407,0,NA,full,NA,NA,classify,1
19175,4470,3,4,6,classify_train,4,1,bbb.png,,1,1,0,NA,NA,,Tannet,Tannet,0.568453225,1,NA,full,NA,NA,classify,2
19176,4470,3,4,6,classify_train,4,2,baa.png,,1,0,1,NA,NA,,Tannet,Tannet,7.006329007,1,NA,full,NA,NA,classify,1
19177,4470,3,4,6,classify_train,4,3,aab.png,,0,1,1,NA,NA,,Tannet,Lape,4.987031776,0,NA,full,NA,NA,classify,1
19178,4470,3,4,6,classify_train,4,3,aab.png,,0,1,1,NA,NA,,Tannet,Tannet,0.346668159,1,NA,full,NA,NA,classify,2
19179,4470,3,4,6,classify_train,4,4,bba.png,,1,0,0,NA,NA,,Lape,Tannet,3.522480605,0,NA,full,NA,NA,classify,1
19180,4470,3,4,6,classify_train,4,4,bba.png,,1,0,0,NA,NA,,Lape,Lape,0.042956931,1,NA,full,NA,NA,classify,2
19181,4470,3,4,6,classify_train,4,5,abb.png,,0,1,0,NA,NA,,Lape,Tannet,6.2701076,0,NA,full,NA,NA,classify,1
19182,4470,3,4,6,classify_train,4,5,abb.png,,0,1,0,NA,NA,,Lape,Lape,0.415668472,1,NA,full,NA,NA,classify,2
19183,4470,3,4,6,classify_train,4,6,bab.png,,1,1,1,NA,NA,,Tannet,Tannet,2.138067503,1,NA,full,NA,NA,classify,1
19184,4470,3,4,6,classify_train,4,7,aba.png,,0,0,0,NA,NA,,Lape,Lape,0.923961865,1,NA,full,NA,NA,classify,1
19185,4470,3,4,6,classify_train,4,8,aaa.png,,0,0,1,NA,NA,,Lape,Tannet,4.104355616,0,NA,full,NA,NA,classify,1
19186,4470,3,4,6,classify_train,4,8,aaa.png,,0,0,1,NA,NA,,Lape,Lape,0.271896686,1,NA,full,NA,NA,classify,2
19187,4470,3,4,6,classify_train,5,1,aab.png,,0,1,1,NA,NA,,Tannet,Lape,5.525052664,0,NA,full,NA,NA,classify,1
19188,4470,3,4,6,classify_train,5,1,aab.png,,0,1,1,NA,NA,,Tannet,Tannet,0.456629401,1,NA,full,NA,NA,classify,2
19189,4470,3,4,6,classify_train,5,2,bbb.png,,1,1,0,NA,NA,,Tannet,Lape,1.675727859,0,NA,full,NA,NA,classify,1
19190,4470,3,4,6,classify_train,5,2,bbb.png,,1,1,0,NA,NA,,Tannet,Tannet,0.164530016,1,NA,full,NA,NA,classify,2
19191,4470,3,4,6,classify_train,5,3,bba.png,,1,0,0,NA,NA,,Lape,Lape,1.382457159,1,NA,full,NA,NA,classify,1
19192,4470,3,4,6,classify_train,5,4,abb.png,,0,1,0,NA,NA,,Lape,Lape,1.976881263,1,NA,full,NA,NA,classify,1
19193,4470,3,4,6,classify_train,5,5,bab.png,,1,1,1,NA,NA,,Tannet,Tannet,2.744815905,1,NA,full,NA,NA,classify,1
19194,4470,3,4,6,classify_train,5,6,aba.png,,0,0,0,NA,NA,,Lape,Lape,1.842710419,1,NA,full,NA,NA,classify,1
19195,4470,3,4,6,classify_train,5,7,aaa.png,,0,0,1,NA,NA,,Lape,Lape,2.58227825,1,NA,full,NA,NA,classify,1
19196,4470,3,4,6,classify_train,5,8,baa.png,,1,0,1,NA,NA,,Tannet,Lape,3.771000984,0,NA,full,NA,NA,classify,1
19197,4470,3,4,6,classify_train,5,8,baa.png,,1,0,1,NA,NA,,Tannet,Tannet,0.20503341,1,NA,full,NA,NA,classify,2
19198,4470,3,4,6,classify_train,6,1,bab.png,,1,1,1,NA,NA,,Tannet,Tannet,1.687405584,1,NA,full,NA,NA,classify,1
19199,4470,3,4,6,classify_train,6,2,aaa.png,,0,0,1,NA,NA,,Lape,Lape,2.888536045,1,NA,full,NA,NA,classify,1
19200,4470,3,4,6,classify_train,6,3,baa.png,,1,0,1,NA,NA,,Tannet,Tannet,0.725666661,1,NA,full,NA,NA,classify,1
19201,4470,3,4,6,classify_train,6,4,bba.png,,1,0,0,NA,NA,,Lape,Lape,1.653242784,1,NA,full,NA,NA,classify,1
19202,4470,3,4,6,classify_train,6,5,aba.png,,0,0,0,NA,NA,,Lape,Lape,2.256475918,1,NA,full,NA,NA,classify,1
19203,4470,3,4,6,classify_train,6,6,bbb.png,,1,1,0,NA,NA,,Tannet,Tannet,4.206708608,1,NA,full,NA,NA,classify,1
19204,4470,3,4,6,classify_train,6,7,abb.png,,0,1,0,NA,NA,,Lape,Tannet,1.576329971,0,NA,full,NA,NA,classify,1
19205,4470,3,4,6,classify_train,6,7,abb.png,,0,1,0,NA,NA,,Lape,Lape,0.302375041,1,NA,full,NA,NA,classify,2
19206,4470,3,4,6,classify_train,6,8,aab.png,,0,1,1,NA,NA,,Tannet,Lape,3.691092677,0,NA,full,NA,NA,classify,1
19207,4470,3,4,6,classify_train,6,8,aab.png,,0,1,1,NA,NA,,Tannet,Tannet,0.455942768,1,NA,full,NA,NA,classify,2
19208,4470,3,4,6,classify_train,7,1,aaa.png,,0,0,1,NA,NA,,Lape,Lape,3.860950553,1,NA,full,NA,NA,classify,1
